VehicleID,symboling,normalized_losses,make,fuel_type,aspiration,num_of_doors,body_style,drive_wheels,engine_location,wheel_base,length,width,height,curb_weight,engine_type,num_of_cylinders,engine_size,fuel_system,bore,stroke,compression_ratio,horsepower,peak_rpm,city_mpg,highway_mpg,price,car_color,registration_year,previous_owners,dealer_service_rating
V0770,-2,98.0,jaguar,gas,std,four,wagon,fwd,front,90.6,149.9,60.5,52.0,2973,ohc,six,9999,mpfi,2.97,3.63,8.9,80.0,4733.0,26,31,24068.0,Brown,1986,1,1.3
V0771,2,227.0,dodge,gas,std,two,hatchback,fwd,front,101.3,182.5,69.1,50.0,2639,ohcv,five,187,1bbl,3.14,3.07,19.5,74.0,6207.0,30,34,24068.0,Black,1981,2,2.6
V0772,2,219.0,subaru,gas,std,four,sedan,fwd,front,87.5,185.6,60.6,57.5,1612,ohc,four,102,mpfi,2.81,3.165,8.6,248.0,6357.0,43,46,24068.0,White,1982,3,2.3
V0773,1,187.0,nissan,gas,std,four,sedan,fwd,front,93.7,196.6,68.5,48.6,3341,rotor,six,244,1bbl,2.55,3.32,12.5,143.0,5003.0,25,31,24693.0,Grey,1989,1,3.7
V0774,-3,163.0,nissan,gas,std,four,sedan,fwd,front,103.3,155.8,67.9,48.3,3321,ohc,eight,146,2bbl,3.63,2.3,22.5,204.0,5500.0,31,38,22076.0,White,1986,1,4.1
V0775,-2,163.0,mazda,gas,turbo,two,sedan,fwd,front,107.1,188.2,60.9,56.7,3135,ohc,eight,89,mpfi,3.93,2.56,21.7,195.0,5456.0,39,43,24068.0,Blue,1986,3,2.1
V0776,-3,107.0,audi,gas,std,four,hatchback,rwd,front,108.7,186.8,69.8,52.2,2591,l,two,245,idi,3.09,3.6,12.3,164.0,6481.0,23,26,45400.0,Silver,1988,2,4.1
V0777,-2,213.0,mazda,gas,turbo,four,wagon,rwd,front,115.0,150.4,65.7,51.5,3565,dohc,five,144,mpfi,3.24,2.64,14.0,210.0,5389.0,35,43,24068.0,Green,1980,4,2.1
V0778,-1,252.0,nissan,gas,std,four,convertible,fwd,front,110.2,202.0,66.1,51.2,3973,dohc,four,89,1bbl,2.93,2.85,21.8,76.0,6082.0,33,41,13646.0,Red,1982,2,3.4
V0779,1,169.0,mazda,gas,std,four,wagon,rwd,front,88.6,145.9,64.9,50.9,1924,ohc,five,215,mpfi,3.62,3.31,14.6,123.0,4170.0,30,34,19844.0,Brown,1986,1,3.1
V0780,-1,66.0,chevrolet,gas,std,four,wagon,rwd,front,111.0,153.1,71.6,-56.7,1577,dohc,eight,171,mpfi,3.77,3.89,8.2,195.0,4601.0,36,42,19893.0,Black,1983,3,4.6
V0781,0,134.0,nissan,gas,std,two,sedan,fwd,front,110.7,198.8,67.5,47.8,2508,ohc,two,107,4bbl,2.64,3.58,14.6,284.0,5389.0,41,47,20904.0,Blue,1988,2,3.5
V0782,0,160.0,volvo,diesel,std,four,wagon,fwd,front,119.7,193.7,71.1,50.1,3824,dohcv,six,205,idi,3.24,2.95,9.6,99.0,5389.0,27,30,38474.0,Blue,1981,5,4.4
V0783,-1,163.0,chevrolet,gas,turbo,two,sedan,fwd,front,109.4,164.0,68.7,55.3,3373,ohc,six,115,2bbl,3.23,4.13,22.6,219.0,4691.0,31,38,17512.0,Blue,1980,1,4.4
V0784,3,154.0,nissan,gas,turbo,two,hardtop,fwd,front,112.2,207.5,67.9,49.5,2045,ohc,six,166,2bbl,3.52,3.74,17.0,64.0,4588.0,33,41,17019.0,Red,1990,2,4.2
V0785,0,164.0,nissan,gas,std,two,convertible,4wd,front,99.2,142.5,70.0,49.5,3371,ohc,five,177,spfi,2.72,3.39,10.3,151.0,5874.0,32,38,21298.0,Red,1985,3,3.7
V0786,0,221.0,audi,gas,std,two,sedan,fwd,front,118.4,159.2,69.8,55.5,2507,dohcv,four,120,mpfi,3.03,3.34,12.9,69.0,6399.0,37,45,28688.0,Silver,1980,1,4.3
V0787,0,65.0,bmw,gas,std,four,hardtop,4wd,front,94.5,162.2,67.4,53.2,2717,l,five,178,1bbl,3.35,3.165,7.1,106.0,4316.0,31,37,24068.0,Red,1981,3,3.1
V0788,3,162.0,saab,gas,std,two,hatchback,fwd,front,113.6,143.5,63.1,53.1,3346,rotor,four,78,mpfi,3.36,2.7,22.4,170.0,5293.0,40,46,18664.0,Red,1980,2,1.8
V0789,-2,101.0,subaru,gas,turbo,four,wagon,fwd,rear,119.1,161.0,71.1,59.5,3439,ohc,four,214,mpfi,2.89,3.24,12.0,284.0,6582.0,24,27,30233.0,Red,1982,2,2.6
V0790,-3,204.0,mazda,gas,std,four,sedan,rwd,front,101.5,148.5,-67.0,57.0,3594,ohc,four,272,2bbl,2.68,2.91,19.2,71.0,5389.0,20,26,23214.0,White,1981,3,2.8
V0791,-1,207.0,toyota,diesel,std,four,convertible,fwd,front,108.3,166.7,71.9,49.1,1848,ohc,four,316,1bbl,3.24,4.13,22.4,127.0,6164.0,22,27,24605.0,Brown,1981,4,5.0
V0792,-3,188.0,audi,diesel,std,four,hardtop,fwd,front,89.6,153.6,61.3,58.4,2973,ohc,five,286,mpfi,3.34,2.49,7.5,66.0,5912.0,24,32,24068.0,Silver,1990,1,4.5
V0793,0,181.0,toyota,gas,std,two,hardtop,fwd,front,117.3,148.0,63.8,58.2,2837,ohc,four,231,spdi,2.72,3.165,19.2,72.0,5225.0,28,34,20960.0,Silver,1990,2,3.2
V0794,1,100.0,mitsubishi,gas,std,four,hatchback,rwd,front,87.7,198.0,68.4,53.1,2005,ohc,three,248,2bbl,3.87,2.14,9.5,163.0,5669.0,30,36,19936.0,Blue,1986,3,3.6
V0795,2,84.0,toyota,gas,std,four,sedan,fwd,front,101.0,162.4,70.1,52.0,4035,ohcf,three,247,1bbl,3.51,3.1,0.0,135.0,4387.0,27,32,25459.0,Brown,1988,4,2.3
V0796,-3,151.0,bmw,gas,std,four,sedan,4wd,front,96.9,194.3,70.5,56.3,3080,ohc,four,243,2bbl,3.45,4.01,14.8,237.0,4620.0,28,31,45400.0,White,1982,2,1.3
V0797,-2,238.0,nissan,gas,std,four,sedan,fwd,front,101.8,191.0,66.0,57.2,3940,ohcv,three,0,mpfi,3.12,2.97,15.8,179.0,4604.0,22,26,26948.0,Blue,1989,4,2.0
V0798,3,237.0,toyota,gas,std,two,wagon,fwd,front,88.8,190.0,69.8,48.3,2792,ohc,four,150,4bbl,3.46,2.84,13.8,232.0,5246.0,31,34,22922.0,Silver,1986,3,1.1
V0799,1,193.0,volvo,gas,std,four,hardtop,rwd,front,97.9,171.5,67.3,58.5,2586,ohcv,twelve,232,4bbl,3.24,2.57,12.9,168.0,5389.0,30,36,43581.0,Red,1981,4,1.8
V0800,2,213.0,audi,gas,std,four,sedan,4wd,front,112.4,152.1,64.5,-52.8,3435,dohc,three,284,2bbl,3.51,3.165,7.2,248.0,5389.0,20,23,45400.0,Blue,1985,3,1.1
V0801,1,190.0,mercedes-benz,gas,std,four,sedan,rwd,front,95.8,159.9,64.2,54.7,2859,ohc,four,163,mpfi,3.21,3.95,17.9,229.0,5500.0,31,38,45400.0,Silver,1987,3,1.3
V0802,-1,119.0,toyota,gas,std,two,wagon,4wd,front,89.5,153.0,60.3,48.8,2041,ohc,twelve,243,spdi,2.62,2.4,13.7,255.0,4357.0,26,31,25446.0,Green,1982,3,4.9
V0803,2,203.0,audi,gas,std,four,hardtop,rwd,front,88.9,200.9,65.8,48.8,2220,ohc,twelve,116,mpfi,2.7,2.38,-1.0,100.0,6282.0,300,40,31198.0,Brown,1987,3,2.7
V0804,2,76.0,mazda,gas,turbo,two,sedan,rwd,front,101.0,184.5,66.3,59.5,3149,dohc,three,126,2bbl,3.68,3.29,22.5,111.0,4692.0,31,35,16597.0,Grey,1990,4,1.5
V0805,-3,164.0,nissan,gas,turbo,four,sedan,fwd,front,103.1,151.3,64.2,55.0,3519,ohc,four,157,4bbl,3.06,3.63,7.4,55.0,4446.0,31,34,17110.0,Silver,1988,5,1.8
V0806,-1,203.0,volkswagen,gas,turbo,four,hardtop,rwd,front,91.3,191.9,65.7,58.4,2946,dohc,three,180,2bbl,3.16,3.13,14.0,50.0,6358.0,29,32,15811.0,White,1987,3,2.9
V0807,2,78.0,mitsubishi,gas,std,two,convertible,fwd,front,117.8,197.6,71.6,49.0,2405,ohc,four,114,spfi,3.75,3.59,10.6,70.0,4932.0,39,46,11573.0,Silver,1980,1,1.2
V0808,2,229.0,honda,gas,std,four,sedan,fwd,front,117.4,204.9,66.5,56.0,1609,ohc,three,325,4bbl,2.66,2.73,22.7,90.0,5927.0,20,26,22713.0,Black,1989,1,4.9
V0809,0,243.0,mazda,diesel,std,two,hatchback,rwd,front,119.9,141.1,71.5,53.6,3936,ohc,two,240,idi,2.84,3.84,11.5,89.0,6337.0,20,25,20930.0,White,1982,5,5.0
V0810,0,237.0,bmw,gas,std,four,wagon,rwd,front,115.2,163.3,61.2,56.5,-100,ohc,four,241,2bbl,2.92,3.89,13.4,95.0,6037.0,30,34,45400.0,Red,1982,3,1.4
V0811,-1,72.0,jaguar,gas,std,four,wagon,rwd,front,99.6,162.3,68.9,56.9,3704,ohc,four,208,spfi,3.59,2.98,8.6,210.0,4561.0,30,34,45400.0,White,1980,3,2.4
V0812,-1,182.0,volkswagen,gas,std,four,sedan,fwd,front,98.3,179.2,68.7,54.6,3384,ohc,twelve,9999,1bbl,2.8,3.31,22.5,244.0,4843.0,28,32,24290.0,White,1983,3,4.3
V0813,-2,135.0,volvo,gas,std,two,wagon,fwd,front,110.3,187.3,70.4,51.1,3802,ohc,four,183,idi,3.44,2.19,14.7,205.0,5417.0,25,33,41303.0,Blue,1987,1,3.3
V0814,1,163.0,mazda,gas,std,two,wagon,fwd,front,88.5,176.9,69.5,51.3,3711,ohcf,five,164,mpfi,3.89,3.14,14.9,278.0,5389.0,34,38,25207.0,Grey,1986,1,4.2
V0815,2,152.0,bmw,gas,std,four,hatchback,fwd,front,116.3,203.0,71.8,52.7,2059,ohc,two,106,mpfi,3.24,3.165,21.6,58.0,4645.0,36,42,32675.0,Grey,1988,4,4.7
V0816,-1,193.0,jaguar,gas,std,four,hatchback,fwd,front,101.2,143.0,65.8,54.6,1533,dohc,four,9999,mpfi,3.81,4.09,14.5,233.0,6027.0,27,30,45400.0,Green,1988,2,2.4
V0817,-3,209.0,toyota,gas,turbo,two,sedan,rwd,front,95.9,180.3,69.4,48.8,2415,ohc,twelve,171,2bbl,3.47,3.82,17.5,100.0,5270.0,38,41,17779.0,Blue,1984,1,3.9
V0818,0,96.0,toyota,gas,std,four,sedan,fwd,front,89.2,157.5,64.2,53.1,2574,ohc,six,196,1bbl,3.05,2.27,20.0,225.0,6065.0,27,32,25214.0,Blue,1981,5,3.5
V0819,-3,163.0,dodge,gas,std,two,sedan,fwd,front,104.2,192.5,63.6,53.3,2004,ohc,three,236,mpfi,3.76,3.33,12.2,134.0,5441.0,33,38,20616.0,Black,1987,5,4.2
V0820,3,229.0,mitsubishi,gas,std,two,convertible,fwd,front,90.8,199.2,70.6,52.5,3097,ohcf,twelve,215,mpfi,3.24,2.56,10.4,275.0,4806.0,31,39,23898.0,Red,1980,3,4.5
V0821,0,184.0,dodge,gas,std,four,sedan,fwd,front,109.2,184.7,61.0,52.2,2480,ohc,six,135,2bbl,3.64,3.165,10.9,81.0,6080.0,37,42,14612.0,Black,1989,1,1.4
V0822,-2,136.0,volkswagen,gas,std,four,hardtop,4wd,front,89.8,193.3,68.3,48.2,3076,ohcv,four,280,2bbl,2.8,3.0,19.7,104.0,5660.0,20,24,24198.0,Silver,1985,2,4.8
V0823,-1,163.0,dodge,gas,std,four,hatchback,fwd,front,93.9,186.0,65.9,52.4,3485,ohc,four,324,spdi,3.6,2.72,14.3,87.0,6216.0,15,19,22267.0,Brown,1989,5,1.8
V0824,3,106.0,chevrolet,gas,std,two,sedan,fwd,front,94.0,198.1,62.0,56.3,3450,ohc,two,168,2bbl,3.74,2.68,7.6,270.0,5389.0,29,34,21776.0,Green,1987,4,3.5
V0825,2,181.0,volvo,gas,std,two,wagon,fwd,front,119.3,186.1,69.7,55.4,2232,ohc,four,142,mpfi,2.64,3.84,19.4,172.0,5698.0,36,41,35358.0,Green,1984,4,1.0
V0826,-1,208.0,toyota,diesel,std,two,hatchback,fwd,front,88.7,172.5,62.2,52.0,3778,l,six,68,4bbl,2.92,3.79,20.9,197.0,5402.0,39,46,18128.0,Blue,1990,2,1.3
V0827,-3,110.0,toyota,gas,turbo,four,hatchback,rwd,front,108.2,155.4,68.5,57.8,2330,dohc,three,283,1bbl,3.86,3.64,9.5,165.0,5508.0,21,24,24174.0,Green,1988,1,3.3
V0828,0,224.0,honda,diesel,std,four,sedan,rwd,front,112.3,194.7,67.9,57.3,2234,ohc,two,182,mpfi,2.99,3.27,14.7,136.0,4919.0,35,41,24068.0,Silver,1987,1,4.0
V0829,1,104.0,volvo,gas,turbo,four,sedan,fwd,front,115.4,192.2,65.1,49.8,1548,ohc,twelve,151,idi,3.25,3.36,17.8,193.0,6347.0,36,42,34610.0,Red,1985,2,4.1
V0830,3,231.0,subaru,gas,std,four,hatchback,rwd,front,-117.7,176.4,63.4,48.5,2310,ohcv,two,88,2bbl,3.24,2.21,17.6,217.0,5625.0,38,41,19941.0,Red,1986,5,4.9
V0831,-3,219.0,toyota,gas,std,four,hatchback,rwd,front,103.3,186.3,70.0,54.4,2406,ohc,six,115,idi,3.18,3.75,19.9,219.0,5780.0,36,41,20885.0,Brown,1990,3,4.3
V0832,-3,104.0,toyota,gas,std,four,hatchback,rwd,front,110.5,186.2,63.4,48.2,3828,rotor,two,237,mpfi,3.59,3.18,11.9,240.0,5441.0,27,35,27541.0,Blue,1982,5,2.4
V0833,-1,206.0,toyota,gas,std,four,hatchback,4wd,front,113.5,165.4,65.9,58.1,3160,ohc,six,262,mpfi,2.69,3.44,200.0,261.0,5838.0,20,24,27842.0,Brown,1990,4,4.7
V0834,-1,115.0,porsche,gas,std,four,sedan,fwd,front,100.3,146.4,70.7,56.7,2395,ohc,four,322,1bbl,3.28,2.48,19.4,137.0,4754.0,21,24,45400.0,Black,1982,1,1.7
V0835,1,164.0,nissan,gas,std,four,hatchback,fwd,front,89.6,196.3,67.8,53.6,1885,ohc,four,210,mfi,3.2,2.31,19.6,168.0,6153.0,32,35,22967.0,Black,1986,3,1.7
V0836,2,77.0,jaguar,diesel,turbo,four,sedan,rwd,front,96.1,179.7,69.1,57.8,3956,rotor,eight,86,1bbl,3.04,2.39,16.7,170.0,5907.0,32,38,45400.0,Red,1986,4,2.0
V0837,-3,163.0,nissan,gas,std,two,sedan,rwd,front,104.6,188.0,72.1,50.5,3233,ohc,eight,87,mpfi,2.92,2.66,12.6,155.0,5161.0,39,42,16170.0,White,1985,2,2.1
V0838,-2,111.0,honda,gas,std,two,hardtop,4wd,front,105.4,141.3,62.4,57.4,2894,ohc,three,167,idi,3.63,2.64,11.6,222.0,5197.0,36,42,23070.0,Blue,1988,2,3.3
V0839,3,163.0,nissan_,gas,std,four,hatchback,rwd,front,109.4,197.7,63.1,51.4,3834,dohc,three,187,mpfi,3.26,2.47,19.5,164.0,5389.0,26,34,22465.0,White,1980,4,4.6
V0840,1,212.0,volkswagen,diesel,turbo,four,hatchback,fwd,front,109.9,143.9,69.0,59.2,2179,ohc,five,307,mpfi,3.8,3.38,18.5,131.0,6444.0,25,31,24498.0,Grey,1988,4,3.3
V0841,2,117.0,bmw,gas,std,four,sedan,fwd,front,116.9,179.0,64.6,54.6,3045,ohc,four,250,2bbl,3.55,2.45,12.6,89.0,6316.0,23,29,45400.0,Red,1983,1,4.4
V0842,1,243.0,honda,diesel,std,four,wagon,4wd,front,92.8,143.0,62.2,54.9,3037,ohc,six,188,mpfi,3.27,2.86,11.1,65.0,5838.0,27,30,17093.0,Red,1985,2,2.3
V0843,-1,226.0,volkswagen,gas,turbo,four,sedan,fwd,front,103.7,170.3,70.5,53.6,1732,ohc,four,226,1bbl,3.39,2.37,15.3,170.0,5036.0,33,39,24068.0,Black,1990,3,3.7
V0844,2,163.0,toyota,diesel,std,four,hatchback,fwd,front,89.2,170.4,66.4,54.5,3086,ohc,four,155,mpfi,3.34,3.31,7.1,285.0,6250.0,36,43,25816.0,Silver,1983,3,3.8
V0845,-1,244.0,volvo,gas,std,four,hatchback,fwd,front,96.0,141.6,62.0,48.6,3123,dohc,four,229,4bbl,3.77,3.04,16.2,236.0,4523.0,27,35,45400.0,Green,1984,4,3.5
V0846,3,136.0,honda,gas,std,four,sedan,fwd,front,93.3,200.2,63.9,59.0,2118,ohcf,eight,271,mpfi,2.6,3.53,18.7,186.0,6340.0,25,28,26392.0,Grey,1983,3,3.7
V0847,2,87.0,peugot,gas,turbo,four,wagon,4wd,front,120.0,153.1,60.9,59.6,2874,dohc,twelve,267,mpfi,2.71,2.9,11.8,170.0,4856.0,27,35,26245.0,Green,1990,4,2.1
V0848,0,217.0,honda,gas,std,four,sedan,fwd,front,103.7,202.3,68.0,59.4,2419,ohc,eight,120,1bbl,2.68,3.8,16.9,279.0,5971.0,38,42,23551.0,Blue,1985,3,3.2
V0849,0,163.0,toyota,gas,std,two,hatchback,fwd,front,90.2,-206.2,67.7,56.1,2217,dohc,three,117,2bbl,2.78,2.37,-1.0,147.0,5192.0,37,41,17966.0,Black,1985,3,1.6
V0850,-1,124.0,jaguar,gas,std,four,hatchback,fwd,front,87.1,153.3,69.6,51.0,1868,dohc,twelve,236,1bbl,3.66,3.3,9.9,162.0,4461.0,29,32,45400.0,Grey,1982,4,4.4
V0851,1,230.0,toyota,gas,turbo,two,hatchback,4wd,front,102.0,153.0,70.7,52.8,3202,dohc,two,172,2bbl,3.32,2.22,16.2,276.0,5015.0,35,43,26371.0,Blue,1989,1,2.6
V0852,-1,238.0,mercedes-benz,gas,std,four,hatchback,fwd,front,119.4,174.1,69.5,56.3,2016,ohc,eight,242,1bbl,3.37,2.84,7.4,107.0,4419.0,25,28,45400.0,Blue,1984,1,1.8
V0853,3,121.0,mazda,gas,std,four,sedan,fwd,front,91.8,170.8,62.1,51.9,3068,ohc,twelve,243,2bbl,2.88,3.39,11.4,187.0,4662.0,22,29,25784.0,Silver,1986,5,3.8
V0854,0,150.0,toyota,gas,turbo,four,hatchback,fwd,front,112.8,177.3,-71.3,53.9,2483,ohc,five,120,mpfi,3.24,2.53,9.2,285.0,4176.0,37,45,22231.0,Green,1989,5,4.2
V0855,0,194.0,bmw,gas,turbo,two,sedan,rwd,front,111.4,157.5,62.4,50.8,2656,dohc,twelve,164,mpfi,3.63,2.24,22.6,149.0,5697.0,31,37,45400.0,Blue,1986,2,4.3
V0856,-1,161.0,bmw,gas,std,four,sedan,fwd,rear,108.8,147.8,67.3,51.7,3943,ohc,six,86,mpfi,3.46,3.27,19.9,170.0,6322.0,36,40,39603.0,Brown,1990,3,4.1
V0857,3,161.0,audi,diesel,std,four,sedan,fwd,front,107.6,164.3,64.2,52.2,3605,dohc,five,310,2bbl,3.26,3.47,15.8,239.0,6469.0,23,26,45400.0,Silver,1987,3,1.6
V0858,-3,145.0,isuzu,diesel,turbo,four,hatchback,fwd,front,107.9,161.4,65.0,52.3,3779,ohc,four,147,2bbl,3.84,3.91,9.1,129.0,6322.0,33,37,15846.0,White,1982,4,4.5
V0859,-3,230.0,nissan,gas,std,two,sedan,rwd,front,104.2,168.3,62.5,48.3,1925,ohcv,five,163,idi,3.57,2.7,18.0,102.0,6579.0,500,41,17844.0,Grey,1989,3,1.9
V0860,3,163.0,mazda,gas,turbo,four,sedan,fwd,front,117.9,199.4,63.9,55.5,3982,ohc,six,143,2bbl,3.63,3.18,7.0,130.0,6151.0,27,30,19156.0,Black,1983,5,4.8
V0861,-1,210.0,isuzu,gas,std,two,sedan,rwd,front,103.0,161.3,70.5,52.0,2663,dohc,three,250,mpfi,3.66,2.35,19.4,57.0,5151.0,23,26,17055.0,Red,1984,4,4.7
V0862,2,125.0,mitsubishi,gas,std,four,wagon,rwd,front,93.1,155.7,61.0,56.6,1737,ohcv,four,305,2bbl,3.73,2.4,22.4,68.0,4911.0,22,29,19023.0,Red,1989,2,3.3
V0863,1,235.0,honda,gas,std,two,hatchback,fwd,front,105.0,185.3,65.8,58.3,2722,ohcv,four,205,mpfi,2.67,2.12,15.9,149.0,6299.0,28,33,20152.0,Silver,1982,2,3.4
V0864,-2,166.0,volkswagen,gas,std,two,sedan,fwd,front,116.2,201.4,60.4,57.4,3728,ohc,three,248,idi,3.19,4.11,7.5,91.0,5202.0,23,27,21379.0,Brown,1982,1,2.6
V0865,-1,204.0,honda,gas,std,four,convertible,fwd,front,104.0,142.5,70.8,48.3,3072,dohcv,four,69,2bbl,2.63,2.58,17.5,74.0,5389.0,41,45,11833.0,Silver,1990,2,4.3
V0866,-1,237.0,nissan,gas,turbo,two,hatchback,fwd,front,115.5,144.1,65.3,56.3,2773,dohc,six,291,1bbl,2.91,4.1,20.9,95.0,5014.0,21,24,24612.0,White,1988,1,1.0
V0867,3,139.0,toyota,gas,std,two,sedan,fwd,front,92.4,208.0,62.7,-56.5,2095,l,six,229,mpfi,2.83,2.53,8.0,52.0,6396.0,34,40,18319.0,Grey,1986,4,2.0
V0868,-1,163.0,toyota,gas,std,two,sedan,rwd,front,99.4,173.1,64.4,53.4,3102,dohc,twelve,253,idi,3.53,3.67,8.5,80.0,5453.0,500,29,21505.0,Grey,1986,5,2.6
V0869,3,73.0,toyota,gas,std,two,sedan,rwd,front,94.8,189.4,68.2,-54.3,3075,ohc,two,139,1bbl,2.99,3.42,8.8,181.0,4423.0,30,34,19281.0,Black,1987,2,1.4
V0870,-1,128.0,alfa-romero,gas,std,two,sedan,rwd,front,113.9,144.5,67.4,55.8,1997,ohcf,four,195,2bbl,3.3,4.05,8.1,231.0,6455.0,33,40,31352.0,Grey,1981,3,4.1
V0871,0,98.0,honda,gas,std,four,sedan,fwd,front,99.2,204.6,61.7,56.4,3270,ohcv,twelve,314,mpfi,3.54,2.47,20.8,248.0,5240.0,20,28,30950.0,Red,1983,5,1.9
V0872,2,223.0,mitsubishi,diesel,std,two,sedan,fwd,front,106.7,148.1,71.4,59.6,3825,dohc,three,203,idi,3.24,2.23,16.6,228.0,6222.0,29,32,23570.0,Brown,1985,1,4.5
V0873,-2,101.0,volkswagen,gas,std,four,sedan,fwd,front,103.2,168.4,63.1,58.4,2590,dohc,eight,112,mpfi,3.32,3.72,11.9,152.0,5389.0,35,43,17981.0,Silver,1982,2,3.2
V0874,0,164.0,nissan,gas,std,two,wagon,fwd,front,113.1,145.1,60.7,48.8,2403,ohc,two,176,spfi,3.23,4.11,11.4,160.0,6477.0,35,40,24068.0,Black,1989,4,3.8
V0875,2,104.0,audi,diesel,std,four,sedan,fwd,front,115.5,187.3,-61.8,52.5,3300,ohc,eight,96,mpfi,3.88,2.33,7.1,261.0,5761.0,37,41,41564.0,Black,1986,2,4.7
V0876,-2,112.0,bmw,gas,std,four,sedan,rwd,front,88.1,195.9,65.5,51.2,1704,ohc,four,189,idi,3.1,3.19,21.8,279.0,6047.0,37,45,45400.0,White,1982,1,4.5
V0877,0,233.0,saab,gas,std,four,sedan,fwd,front,119.9,199.6,63.5,55.8,1614,ohc,four,249,mpfi,3.38,2.99,12.6,276.0,4522.0,27,35,41342.0,White,1985,4,5.0
V0878,-2,104.0,mitsubishi,gas,turbo,four,hatchback,fwd,front,90.2,193.8,67.5,58.1,2568,ohc,six,177,2bbl,3.83,2.39,17.8,209.0,4757.0,34,41,18862.0,Silver,1980,5,4.1
V0879,-3,85.0,nissan,gas,std,two,sedan,fwd,front,110.9,165.6,64.6,54.2,3530,ohc,eight,197,1bbl,3.52,2.64,9.4,213.0,5375.0,29,35,23895.0,Blue,1982,3,4.3
V0880,-1,164.0,toyota,gas,std,four,sedan,rwd,front,99.3,163.9,70.2,55.1,3118,ohcf,two,131,2bbl,2.6,2.7,8.5,170.0,4886.0,37,41,18166.0,Grey,1987,1,2.0
V0881,-2,77.0,peugot,diesel,std,four,hatchback,fwd,front,96.4,153.5,61.4,49.4,3638,dohc,five,246,mpfi,3.9,3.68,12.1,79.0,5389.0,23,30,19480.0,Silver,1988,5,4.7
V0882,-1,149.0,mazda,gas,turbo,four,sedan,fwd,front,98.5,141.8,66.2,59.6,2770,ohc,five,155,mpfi,3.18,2.61,16.3,208.0,4915.0,32,36,20877.0,Green,1981,1,3.9
V0883,2,123.0,volvo,gas,std,two,hatchback,fwd,front,95.3,189.6,63.7,55.7,3736,rotor,two,275,2bbl,3.76,2.49,19.0,116.0,6225.0,20,25,44762.0,Grey,1985,5,4.8
V0884,0,163.0,bmw,diesel,std,four,hatchback,fwd,front,117.0,175.9,65.3,53.7,2323,ohcv,six,73,2bbl,3.61,2.92,18.3,218.0,5389.0,40,44,44366.0,Silver,1985,5,3.5
V0885,1,215.0,bmw,diesel,std,four,hatchback,fwd,front,118.2,168.8,65.5,51.4,2841,ohcv,five,210,1bbl,2.97,2.61,8.2,277.0,5400.0,26,32,45400.0,Black,1989,2,4.3
V0886,3,116.0,mazda,gas,std,four,sedan,fwd,front,117.2,196.6,60.9,54.8,3250,ohc,four,206,1bbl,2.57,2.56,8.2,236.0,4495.0,27,31,25148.0,Blue,1982,2,1.6
V0887,2,147.0,volvo,gas,std,four,hatchback,4wd,front,117.7,159.9,68.5,51.1,2511,ohcv,four,263,mpfi,2.92,2.63,11.0,170.0,4200.0,23,28,45400.0,Green,1982,4,2.9
V0888,0,203.0,toyota,gas,turbo,four,hatchback,4wd,front,90.0,168.1,71.5,51.5,3209,ohc,six,87,mpfi,2.67,4.05,7.1,276.0,6103.0,34,40,21121.0,White,1982,5,4.8
V0889,3,233.0,volvo,gas,std,two,hatchback,fwd,front,101.1,165.6,63.6,56.0,2322,ohc,three,308,mpfi,3.32,3.09,22.8,170.0,5560.0,25,33,45400.0,White,1983,4,4.1
V0890,1,76.0,jaguar,gas,turbo,two,sedan,fwd,front,92.7,149.1,68.5,54.9,3151,ohc,four,63,2bbl,3.92,3.79,19.0,103.0,4646.0,39,46,24068.0,Silver,1985,1,1.7
V0891,-2,219.0,toyota,gas,std,two,sedan,rwd,front,112.0,144.7,62.8,49.5,3516,ohc,five,140,mpfi,2.98,4.15,7.1,172.0,4972.0,30,33,18632.0,Brown,1988,1,2.0
V0892,3,166.0,honda,gas,std,four,wagon,fwd,front,116.2,165.0,68.5,50.1,2631,l,six,306,2bbl,3.07,2.41,19.9,198.0,4417.0,22,26,24068.0,Black,1989,5,2.0
V0893,0,163.0,audi,diesel,turbo,four,convertible,fwd,rear,97.8,187.3,66.9,54.6,1493,ohc,four,217,1bbl,3.24,3.53,11.4,99.0,5796.0,34,37,38904.0,Black,1983,3,1.2
V0894,1,102.0,isuzu,gas,std,two,hatchback,4wd,front,117.4,176.0,68.2,54.5,1559,l,twelve,62,spdi,3.88,3.93,8.9,170.0,6469.0,47,52,8802.0,Red,1985,5,3.7
V0895,3,233.0,honda,gas,turbo,four,hardtop,rwd,front,90.5,155.2,67.4,53.4,1696,dohc,four,231,1bbl,3.19,3.87,19.3,205.0,5389.0,30,38,22719.0,Silver,1988,4,1.5
V0896,1,163.0,volvo,gas,std,two,hatchback,fwd,front,111.4,160.6,63.3,55.0,2869,ohc,two,315,2bbl,3.09,3.58,21.9,170.0,6351.0,22,26,45400.0,Silver,1986,5,4.9
V0897,-1,138.0,mazda,gas,std,four,sedan,rwd,front,87.6,143.6,60.9,54.9,2881,ohc,eight,180,idi,3.5,2.78,8.5,69.0,6363.0,33,41,18457.0,Black,1984,4,2.1
