ObservationID,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,UVIndex,Visibility_km,DewPoint,RainTomorrow
W0904,2018-01-30,Melbourne,8.4,23.4,0.6,3.6,6.8,WNW,27,SSW,ENE,13,8,27,500,1023.4,,0,1,10.3,20.5,No,3,24.8,7.4,No
W0905,2020-03-10,Wollongong,11.3,26.8,3.9,3.2,5.6,SE,7,NNE,ESE,2,31,31,28,1019.8,1021.2,5,1,18.5,19.3,Yes,5,30.3,11.3,No
W0906,2016-12-02,Perth,14.8,27.4,24.4,1.6,5.2,SSE,94,S,NNE,23,24,93,81,999.8,1006.4,8,4,20.9,21.9,No,7,33.4,19.5,Yes
W0907,2016-06-30,Canberra,11.5,20.3,2.2,10.0,12.0,WNW,34,NW,SE,12,33,34,31,1016.2,1008.2,1,4,12.2,18.3,No,11,41.6,8.9,No
W0908,2022-09-28,Newcastle,12.6,20.1,2.1,7.2,11.1,SSW,28,SSE,NE,9,13,51,52,1013.4,1015.6,0,1,15.2,18.6,Yes,4,39.3,17.5,No
W0909,2021-05-22,Cairns,22.5,33.6,2.0,3.5,7.2,N,41,ENE,SSE,20,17,66,55,1025.2,1021.9,1,2,23.9,31.4,No,5,25.3,26.6,No
W0910,2020-05-17,Canberra,11.0,24.6,0.5,5.4,6.7,WNW,44,ESE,E,14,14,65,18,1012.1,,1,2,15.4,23.8,No,3,28.9,12.6,No
W0911,2022-03-19,Newcastle,11.0,29.1,3.6,,7.7,WNW,31,SSW,NW,13,9,59,60,1014.9,1026.2,5,3,16.3,23.2,No,4,23.4,13.8,No
W0912,2020-03-25,Brisbane,14.4,25.9,1.1,,4.1,W,28,NNE,SSE,5,6,70,39,1019.7,,0,5,18.5,23.3,No,8,20.3,11.6,No
W0913,2017-09-03,Wollongong,15.1,200,2.3,9.7,4.9,NNE,15,NW,NNE,0,18,68,43,1013.9,1025.0,0,0,16.7,19.2,No,6,37.3,15.2,No
W0914,2018-04-16,Perth,12.8,99.9,2.1,6.0,8.4,WSW,19,E,S,24,12,56,23,1026.0,1009.8,1,1,17.9,20.0,Yes,2,30.1,16.2,No
W0915,2017-07-19,Brisbane,18.9,30.9,4.1,1.9,11.2,WNW,42,ESE,WNW,16,22,63,33,1013.3,1019.2,1,3,19.3,29.5,No,9,10.2,16.0,No
W0916,2016-06-06,Newcastle,15.8,29.7°C,3.9,8.1,9.1,NW,41,NNE,ENE,17,26,68,35,1010.3,1019.3,4,3,18.4,25.3,No,9,27.5,17.6,No
W0917,2016-08-18,Adelaide,15.1,25.6,-4.7,14.7,5.6,ENE,24,ENE,SSE,23,24,56,38,1025.4,,3,4,17.5,22.0,No,5,22.2,19.4,No
W0918,2020-03-26,Wollongong,10.2,23.6,3.6mm,,10.2,WNW,999,WSW,N,6,6,68,18,1020.7,1017.3,3,5,16.8,23.4,Yes,9,31.1,14.9,No
W0919,2017-05-26,Newcastle,12.9,21.2,1.5,3.2,12.0,SSW,32,NNW,SSW,23,31,29,31,1014.9,1023.5,1,5,17.0,17.8,No,11,27.1,,No
W0920,2022-04-25,Canberra,6.4,21.1,2.6,2.0,,,99,NE,SW,36,32,64,84,1013.8,1007.1,4,,8.2,16.4,No,11,33.5,2.0,Yes
W0921,2020-02-02,Canberra,6.7,15.9,28.7,0.6,,S,78,SW,SSE,29,15,77,96,1014.7,1005.7,4,,11.0,12.3,Yes,2,18.1,6.1,Yes
W0922,2017-07-06,Townsville,21.2,32.4,4.2,3.2,7.4,NNW,41,WNW,W,1,9,55,15,,1014.8,3,0,24.8,30.6,No,11,12.0,23.4,No
W0923,2018-04-15,Newcastle,15.0,22.5,4.7,10.4,7.0,N,41,NNE,ESE,17,26,62,45,1028.8,1022.0,5,2,16.0,20.7,No,10,32.1,15.8,No
W0924,2022-12-08,Darwin,23.8,39.0,1.1,14.6,9.2,ENE,43,ENE,ENE,0,13,47,62,1021.8,1018.9,1,3,29.9,34.8,No,9,13.5,19.1,No
W0925,2017-08-10,Darwin,21.3,29.6,1.5,,10.8,NE,29,SSW,SSW,28,32,44,20,1014.3,1009.8,0,0,21.6,27.0,Yes,11,16.8,,No
W0926,2021-03-22,Townsville,19.8,30.1,2.0,12.8,5.1,E,15,NE,ESE,24,6,41,63,1022.7,1017.2,2,2,23.4,29.0,Yes,6,7.4,23.1,No
W0927,2018-12-17,Perth,15.2,24.7,4.7,3.5,8.4,,10,SSW,ENE,26,20,69,51,1016.5,1009.5,1,2,16.0,20.2,Yes,3,28.2,19.1,No
W0928,2015-03-20,Newcastle,11.4,29.7,4.4,0.9,4.8,WNW,12,SSW,NE,9,6,56,30,1014.0,,1,3,20.0,21.1,No,3,15.3,7.8,No
W0929,2022-08-28,Melbourne,7.2,16.6,4.2,2.6,8.4,NNW,41,E,SE,14,20,52,29,1014.6,1028.0,2,4,10.0,16.5,No,8,12.2,10.5,No
W0930,2015-08-25,Wollongong,16.8,27.0,15.9,7.1,0.1,SE,80,S,S,59,64,85,90,999.8,995.6,7,8,19.3,26.8,No,1,41.5,14.1,Yes
W0931,2017-06-08,Darwin,23.1,33.6,0.8,6.3,8.1,NNE,7,SE,NW,24,14,50,27,1010.3,1014.7,1,2,26.8,33.0,No,9,27.3,,No
W0932,2016-05-24,Cairns,18.3,30.9,2.1,14.0,12.8,NE,45,SW,WSW,0,32,68,38,1017.0,1017.8,2,5,20.3,28.6,No,3,45.4,,No
W0933,2015-08-03,Cairns,21.3,37.4,34.0,8.9,6.0,NNW,30,WNW,NNE,49,52,75,57,1009.4,999.3,7,6,27.4,30.9,No,2,17.9,21.1,Yes
W0934,2015-11-26,Wollongong,14.8,26.0°C,20.2,4.1,3.6,SSW,61,WSW,WNW,31,44,75,75,1007.9,1003.3,8,5,17.8,21.6,No,5,29.9,10.4,Yes
W0935,2022-09-21,Adelaide,20.3,13.7,1.4,1.0,11.3,SSW,40,S,N,3,28,33,59,1020.0,1012.1,1,4,15.0,19.1,No,5,25.6,11.4,No
W0936,2022-08-21,Darwin,20.4,38.7,4.5,6.5,9.9,WSW,26,NNE,N,23,0,63,20,1028.5,1013.5,1,1,28.6,37.3,No,5,6.8,24.5,No
W0937,2018-03-24,Perth,13.1,25.3,3.4mm,12.3,,ESE,18,NNE,WSW,16,9,25,54,1015.5,1013.6,,5,15.0,20.0,No,10,12.7,16.0,No
W0938,2021-09-20,Sydney,13.0,20.7,27.3,7.2,1.5,NE,43,ENE,SE,47,32,77,70,1002.6,997.4,5,7,16.1,20.2,YES,4,9.4,14.4,Yes
W0939,2018-03-25,Canberra,11.0,14.3,4.2,0.1,3.7,E,38,ESE,NE,24,17,84,65,1000.7,1011.4,,4,11.2,12.8,No,6,27.7,12.5,Yes
W0940,2017-10-14,Perth,12.4,26.7,3.6,7.2,12.2,W,22,NNW,S,15,22,58,42,1012.0,1011.7,5,0,17.0,19.9,No,6,43.2,11.1,No
W0941,2022-11-17,Sydney,16.5,25.0,3.2,7.3,5.1,ESE,12,ESE,NE,30,32,32,29,1026.6,1026.1,0,4,20.5,23.8,Yes,3,32.8,19.6,No
W0942,2017-06-03,Sydney,15.1,20.8,1.0,8.4,8.1,,17,ENE,NE,4,9,47,31,1028.7,1024.3,2,4,17.9,18.8,No,9,29.7,14.3,No
W0943,2015-05-02,Townsville,22.3,34.9,4.1,,5.0,ENE,23,NW,NE,5,22,63,35,1018.2,1008.7,0,3,25.5,33.6,No,6,20.0,19.4,No
W0944,2015-10-16,Hobart,10.5,21.7,2.5,1.7,7.8,S,22,SSE,NNW,29,1,50,26,1025.3,,1,0,13.4,16.4,No,8,23.7,7.9,No
W0945,2021-05-06,Townsville,19.5,27.2,0.9,9.6,4.7,ENE,34,SSW,NNW,26,18,27,62,1029.5,1019.1,3,2,23.3,24.1,No,2,48.9,18.0,No
W0946,2016-10-08,Sydney,10.0,23.2,4.1,3.1,12.1,N,9,N,E,2,16,31,21,1016.0,1023.3,5,4,16.3,17.0,No,9,32.8,,No
W0947,2022-05-27,Melbourne,10.2,26.2,1.4,14.6,11.3,SE,11,E,SSW,26,13,67,15,1010.9,1024.1,5,1,12.4,22.0,No,9,48.7,15.0,No
W0948,2019-10-13,Newcastle,12.9,22.1,2.9,2.7,6.8,E,21,NNE,SSW,7,18,41,56,1023.1,1012.6,2,,15.1,19.9,No,9,47.7,7.9,No
W0949,2017-09-28,Townsville,18.1,26.9,36.8,1.2,5.5,N,70,NNE,W,30,38,88,85,1009.8,1004.0,6,6,22.0,24.5,Yes,7,16.7,20.2,Yes
W0950,2015-04-06,Melbourne,9.8,24.0,5.0,14.1,6.2,,32,SW,NW,11,25,62,38,1029.4,1013.9,2,5,13.1,22.3,No,7,6.9,7.6,No
W0951,2018-06-26,Darwin,23.1,30.5,4.2,12.0,4.9,,19,NNW,WNW,19,34,45,48,1012.7,1022.3,1,2,23.4,29.7,No,7,21.8,25.9,No
W0952,2019-12-30,Melbourne,10.8,21.5,2.7,14.9,7.8,W,40,N,SSW,4,24,68,32,1018.5,1027.9,0,0,10.9,19.7,Yes,8,33.5,15.5,No
W0953,2016-05-13,Melbourne,11.5,18.0,2.2,14.1,6.9,S,43,WNW,ESE,18,6,26,32,1027.4,1010.7,1,0,13.8,14.9,No,4,47.3,11.6,No
W0954,2021-02-08,Newcastle,15.3,24.7,5000,2.1,7.7,ENE,26,SW,WSW,24,6,62,59,1021.8,1013.9,2,0,19.6,22.7,No,7,17.4,11.4,No
W0955,2018-04-02,Hobart,10.7,-50,2.5,13.2,12.9,E,32,NNW,NNE,13,15,53,18,1021.2,1008.5,3,1,13.1,15.6,No,3,47.9,11.6,No
W0956,2015-12-18,Brisbane,16.0,33.8,3.5,5.6,5.2,WNW,45,NE,SSW,29,18,35,50,1010.3,,2,4,20.1,26.4,No,5,49.4,20.1,No
W0957,2019-07-05,Hobart,10.0,19.5,25.7,12.7,,ENE,94,WSW,W,49,15,90,61,995.7,1008.4,5,8,12.1,15.6,Yes,11,21.3,12.5,Yes
W0958,2020-05-29,Townsville,19.2,33.1,3.3,6.0,4.8,NE,20,SSW,SSW,26,29,69,58,1012.1,,1,2,19.5,27.2,No,8,31.2,19.4,No
W0959,2019-03-07,Cairns,23.4,29.9,0.9,8.0,9.2,N,31,WNW,NNW,20,1,54,56,1016.7,1009.9,4,5,26.6,29.6,No,5,40.9,27.4,No
W0960,2021-01-07,Wollongong,15.7,19.4,0.8,7.6,7.4,SW,36,NNW,NNW,25,7,26,55,1023.3,1010.5,2,3,17.0,19.3,No,6,48.0,11.9,No
W0961,2015-07-15,Adelaide,9.9,23.5,-5,0.7,11.8,NW,27,NNE,ESE,10,18,34,55,1020.9,,4,1,13.2,19.7,No,10,19.9,9.6,No
W0962,2020-11-08,Newcastle,13.7,26.6,3.4,10.1,10.9,WNW,13,S,ENE,17,35,25,25,,1025.7,5,3,18.7,24.8,Yes,5,19.1,17.4,No
W0963,2018-06-21,Adelaide,14.6,25.3,1.8,14.1,7.3,,7,NW,SE,26,30,42,45,1013.7,1013.6,5,4,15.7,20.6,No,9,12.4,9.7,No
W0964,2021-03-04,Melbourne,10.7,17.9,9.5,12.1,3.2,ESE,94,WNW,SW,26,46,96,88,1001.3,1010.7,7,4,14.1,15.4,No,7,31.1,,Yes
W0965,2016-02-24,Perth,12.2,30.8,5000,5.3,12.4,ENE,43,NNW,SE,3,27,45,33,1010.1,1019.3,,,20.4,28.7,No,8,33.2,11.3,No
W0966,2016-04-20,Perth,13.6,31.6,2.0,1.2,5.1,ENE,11,NE,NE,6,12,40,44,1020.6,1009.7,5,1,16.9,30.0,No,11,35.3,12.4,No
W0967,2017-08-10,Darwin,21.3,29.6,1.5,,10.8,NE,29,SSW,SSW,28,32,44,20,1014.3,1009.8,0,0,21.6,27.0,Yes,11,16.8,,No
W0968,2021-07-20,Hobart,7.7,15.9,31.5,13.3,3.3,NNW,90,SSE,NW,36,59,83,57,,,8,4,11.4,14.0,Yes,7,41.2,,Yes
W0969,2021-05-28,Newcastle,16.1,20.0,2.2,0.6,6.3,W,33,SSW,E,5,9,27,55,1010.7,1021.7,4,0,16.5,19.7,No,2,9.3,15.0,No
W0970,2015-10-21,Darwin,20.8,30.0,4.1,8.2,9.4,,8,NW,SSE,10,24,26,50,1027.6,1015.2,5,2,21.5,28.7,No,1,36.8,19.7,No
W0971,2017-09-06,Melbourne,9.6,18.1,3.9,3.2,9.4,,14,N,ENE,0,27,33,54,1016.1,1019.1,,2,10.0,13.9,Yes,10,45.4,5.0,No
W0972,2020-11-11,Newcastle,16.7,23.7,3.4,8.8,10.2,SW,28,NNE,WNW,23,3,59,47,1025.8,1021.0,5,3,19.9,21.3,No,2,38.8,17.2,No
W0973,2021-03-22,Perth,13.6,30.0,1.4,10.5,-1,WNW,38,N,NNW,19,8,53,64,1016.2,,2,2,13.9,24.3,No,9,46.9,9.2,No
W0974,2016-06-11,Adelaide,13.2,27.0,0.0,14.6,11.1,N,9,S,NNE,6,11,54,48,1018.9,1026.1,5,4,14.4,23.9,No,6,31.5,12.7,No
W0975,2015-10-13,Wollongong,13.8,21.5,0.8,,9.1,N,41,SSE,ENE,19,5,29,35,1010.4,1016.1,4,2,16.0,20.0,Yes,3,23.2,9.3,No
W0976,2022-10-17,Cairns,21.4,34.5,1.6mm,9.9,,ESE,44,W,SSW,19,6,52,50,1014.6,1019.6,4,0,21.4,30.1,No,8,16.7,21.3,No
W0977,2018-08-11,Adelaide,13.3,18.8,4.4,0.2,12.9,WSW,26,NNE,SE,2,11,42,29,1027.0,,4,5,14.7,18.3,Yes,11,41.9,10.9,No
W0978,2021-10-27,Canberra,5.3,22.5,2.5,,10.0,SE,42,E,S,18,33,47,59,1013.4,1017.2,1,1,8.3,21.8,No,8,9.3,0.3,No
W0979,2022-01-17,MELBOURNE,11.9,25.5,3.2,10.9,4.7,SSW,26,NE,N,25,1,28,28,1011.9,1022.3,1,3,15.4,23.1,Yes,10,34.5,7.2,No
W0980,2021-10-14,Wollongong,13.8,20.1,3.7,12.5,11.8,E,32,E,SSW,22,22,125,46,1024.1,1015.3,0,5,15.9,17.3,No,11,12.6,11.8,No
W0981,2022-07-27,Newcastle,14.3,26.6,1.9,2.6,6.7,SSE,21,SSE,SSE,4,8,55,48,1019.0,1024.3,3,3,18.1,24.6,No,7,27.3,18.2,No
W0982,2017-12-24,Hobart,9.8,19.4,1.5,12.2,10.1,NW,25,SSW,SE,4,10,64,32,1029.4,1024.4,2,4,14.3,18.8,Yes,8,26.7,13.6,1
W0983,2015-09-10,Hobart,4.1,-50,0.3,14.9,11.2,WSW,7,ENE,S,21,32,67,49,1027.5,1023.0,4,3,12.8,15.6,No,3,5.5,6.4,No
W0984,2022-02-08,Newcastle,15.0,25.7,1.9,9.4,11.5,SSE,36,NW,SW,27,33,63,15,1015.6,1017.2,5,3,17.1,24.1,No,11,6.0,15.2,No
W0985,2021-08-23,Brisbane,16.0,30.0,2.4,6.4,7.4,NW,24,SSE,SSE,24,31,67,30,1025.8,,,2,20.3,27.3,Yes,8,10.2,11.3,No
W0986,2018-12-31,Darwin,25.0,37.2,6.8,0.0,2.9,WSW,37,NW,S,38,64,81,82,1002.4,1008.1,,7,28.0,32.3,Yes,2,11.1,20.3,Yes
W0987,2019-12-25,Darwin,23.6,39.2,4.6,0.7,10.3,WSW,25,NW,NNW,11,34,69,49,1012.4,1021.5,5,0,30.4,35.0,No,7,18.9,28.2,No
W0988,2020-02-04,Cairns,18.5,28.8,3.9,-0.1,5.7,NE,24,N,ESE,25,0,53,51,1021.0,1017.1,5,1,22.0,26.3,No,4,20.4,15.7,No
W0989,2018-05-30,Canberra,6.8,18.4,4.4,13.1,10.9,WSW,31,W,W,30,5,28,28,1021.4,1016.4,2,0,11.5,13.9,No,6,12.5,8.0,No
W0990,05/06/2018,Wollongong,14.3,19.3,29.2,1.8,4.7,,72,NE,WSW,33,43,66,59,1002.8,996.0,,7,16.5,18.4,Yes,1,43.6,,Yes
W0991,2016-08-28,Wollongong,10.4,24.0°C,1.2,5.3,4.1,NNE,43,NW,NW,3,26,32,64,1014.7,1012.9,5,2,16.3,22.2,Yes,4,45.9,13.0,No
W0992,2018-08-31,Townsville,17.3,31.4,19.7,12.5,0.3,SW,61,WNW,SE,49,17,91,95,997.3,1003.3,6,4,18.0,25.7,No,6,15.9,16.2,Yes
W0993,2022-07-13,Cairns,21.7,31.5,1.6,13.2,12.8,WSW,16,NW,NW,28,28,42,64,1026.6,1010.6,2,2,22.6,31.2,No,8,10.2,26.6,No
W0994,2019-01-28,Wollongong,13.9,24.1,0.6,,6.6,SE,40,ENE,NE,27,18,53,53,1014.5,1023.7,2,,16.7,22.2,No,9,20.4,14.7,No
W0995,2022-10-09,Wollongong,10.6,26.6,3.5,0.5,8.6,SW,45,WNW,E,10,26,59,23,,1020.1,,2,10.9,21.5,Yes,7,37.4,7.6,No
W0996,2017-02-19,Melbourne,8.0,26.6,3.1,6.1,5.6,WSW,25,NNW,NNW,3,12,28,20,1030.0,1024.5,3,3,15.8,21.1,No,7,35.1,11.3,No
W0997,2022-05-31,Cairns,18.3,31.9,21.3,11.5,0.5,SW,56,NNE,SSE,40,19,76,66,1005.7,999.1,7,5,23.8,30.5,Yes,5,15.2,17.7,Yes
W0998,2019-12-13,Melbourne,11.1,21.6,2.7,8.5,11.9,E,17,SSW,S,19,6,32,40,1011.7,1027.0,5,2,12.0,20.8,No,1,16.3,15.9,No
W0999,2022-07-17,Hobart,9.0,18.0,3.0,2.9,8.2,NNW,12,SSW,E,22,16,35,21,,1012.6,5,1,11.2,16.5,No,8,24.3,,No
W1000,2015-02-20,Wollongong,14.3,25.1,34.3,0.2,,NNW,37,SW,WSW,23,44,78,66,999.3,997.7,5,,18.7,23.5,Yes,11,31.0,13.5,Yes
W1001,2019-03-12,Darwin,23.0,36.3,1.7,8.3,,W,77,S,W,36,31,85,70,1010.0,993.7,6,8,23.6,33.0,Yes,2,32.1,23.7,Yes
W1002,2018-11-21,Adelaide,15.9,20.2,3.2,-11.0,4.7,E,26,W,NW,20,31,29,49,1012.8,,1,5,16.8,19.7,No,7,43.3,19.2,No
W1003,2022-09-12,Darwin,25.2,32.9,23.9,,30,NW,78,SE,WNW,15,38,84,64,999.6,1006.8,6,4,27.6,32.7,Yes,10,5.3,25.8,True
W1004,2015-09-28,Canberra,8.4,24.2,4.2,11.6,7.0,ENE,28,NE,NW,3,5,34,31,1014.3,1017.8,0,1,15.3,21.0,No,3,38.1,5.4,No
W1005,2017-01-25,Hobart,8.8,15.9,23.9,14.1,,SE,60,ENE,NE,37,48,91,94,1007.9,1012.5,4,7,9.9,15.4,Yes,9,24.9,4.7,Yes
W1006,2020-06-17,Townsville,17.5,31.8,3.7,3.5,5.6,SE,16,ESE,WSW,27,7,35,37,1025.4,1015.5,1,1,20.5,27.8,No,10,5.2,19.4,No
W1007,2019-11-03,Hobart,6.4,23.7,29.4,5.4,-99,NW,73,WNW,NNW,34,31,74,93,1012.7,996.5,4,7,14.5,17.3,Yes,10,19.7,1.8,Yes
W1008,2018-02-17,Melbourne,8.1,22.0,31.3,7.5,3.6,ENE,80,S,E,37,50,68,60,1008.5,998.3,4,4,13.2,18.9,Yes,6,41.9,10.3,Yes
W1009,2020-01-03,Melbourne,7.9,22.2,3.4,4.2,6.5,SE,24,N,WSW,19,12,47,29,,1011.1,2,3,14.1,15.7,No,1,39.3,6.6,No
W1010,2016-01-19,Newcastle,11.9,20.1,4.6,11.2,8.6,WNW,25,SSW,W,17,22,33,23,1011.2,1008.6,2,1,15.5,18.3,No,7,21.9,11.1,No
W1011,2020-09-02,Townsville,19.9,27.2,3.8,,10.8,W,11,SSW,NE,19,1,33,53,1017.6,,5,2,22.1,26.8,No,1,38.5,16.4,No
W1012,2019-09-29,Wollongong,14.5,20.4,25.1,8.7,2.5,NW,54,WSW,SSE,26,34,98,89,1000.7,1001.0,7,7,16.5,18.9,No,2,19.4,16.1,Yes
W1013,2020-12-01,Cairns,19.9,32.7,1.7,,12.7,SE,30,S,ESE,19,16,45,54,1021.7,1027.5,1,4,22.2,32.2,No,3,26.0,21.2,No
W1014,2022-03-05,Cairns,19.6,32.0,5.1,9.1,3.4,NE,73,E,NNE,51,33,61,73,1012.6,1002.2,,,24.1,28.9,Yes,9,8.9,23.2,Yes
W1015,2020-07-20,Sydney,12.5,19.1,1.2,9.1,4.9,WSW,16,W,E,13,17,40,46,1022.5,1011.3,0,5,15.8,17.5,No,8,8.4,14.7,No
